english,german,similarity
Dresdner Bank man- ages this risk by setting VaR limits.,Die Dresdner Bank steuert dieses Risiko durch die Festlegung von VaR-Grenzen.,0.8947460055351257
"Although the internal risk capital requirements for the Asset Management segment only reflect business risk, the evaluation of market risk and credit risk on the account of third parties is an integral part of the risk management process of our local operating entities.","3) Obgleich die Anforderungen bezüglich des internen Risikokapitals an das Segment Asset Management nur das Geschäftsrisiko widerspiegeln, ist die Bewertung des Markt- und Kreditrisikos bei Kapitalanlagen für Dritte ein integraler Bestandteil des Risikomanagementprozesses unserer lokalen operativen Einheiten.",0.900277316570282
"Our Asset Manage- ment operating entities monitor market risks using VaR models, sensitivity analyses and stress tests that estimate the potential loss under extreme market conditions.","Unsere Asset Management-Gesellschaften überwachen die Marktrisiken anhand von VaR-Modellen, Sensitivitätsanalysen und Stress- tests, mit denen der potenzielle Verlust unter extremen Marktbedingungen geschätzt wird.",0.922188937664032
All underlying models are regularly reviewed by the risk depart- ments of the respective local operating entities.,Alle zugrunde liegenden Modelle werden regelmäßig von den Risikoabteilungen der jeweiligen lokalen Gesellschaften überprüft.,0.8698899745941162
"The primary Corporate risks are interest rate, equity and foreign currency risks.","Die primären Unternehmensrisiken sind das Zins-, das Aktien- und das Fremdwährungsrisiko.",0.9170342683792114
"Reinsurance credit risk also covers the premium risk which our credit insurance entity Euler Hermes is exposed to due to its business model, as this type of risk is a special form of credit risk.","4) Das Rückversicherungsrisiko erfasst auch das Prämienrisiko, dem unser Kreditversicherer Euler Hermes aufgrund seines Geschäftsmodells ausgesetzt ist, weil diese Art von Risiko eine spezielle Form von Kreditrisiko darstellt.",0.8639842867851257
"As of December 31, 2007, approximately half (51 %) of total Group non-diversified internal credit risk capital was repre- sented by Dresdner Bank.",Dezember 2007 hielt die Dresdner Bank etwa die Hälfte (51 Prozent) des gesamten nichtdiversifizierten inter- nen Kreditrisikokapitals des Konzerns.,0.8919051885604858
"Furthermore, credit risks include country (and transfer) risk.",Ferner umfassen die Kreditrisiken Länder- und Transferrisiken.,0.8866996765136719
Rating classes XV and XVI are default classes according to the Basel II definition.,Die Rating-Klassen XV und XVI sind Ausfall- klassen gemäß Basel-II-Definition.,0.92099529504776
The implementation of a value-oriented growth strategy as well as further en- hancements in loan processes contributed to this stable development.,Eine Verbesserung im Kreditvergabeprozess sowie die fortgesetzte wertorientierte Wachstumsstrategie waren hierbei entscheidend für die stabile Geschäftsentwicklung.,0.8542196750640869
"At December 31, 2007, approximately 68 % (2006: 68 %) of Dresdner Bank’s loans (measured by limits) were with investment grade obligors.",Dezember 2007 entfielen rund 68 (68) Prozent der Dresdner-Bank-Kredite (gemessen an den Limitzusagen) auf Investment-Grade-Schuldner.,0.8880871534347534
They are limited to US Dollar 1.1 billion.,"Diese sind auf 1,1 Milliarden US-Dollar begrenzt.",0.9108112454414368
"Internal reserve risk capital increased, as we changed the reinsurance structure and further improved our internal risk capital model.","Das interne Reserverisikokapital hat sich erhöht, weil wir die Rückversicherungsstruktur geändert und unser internes Risikokapitalmodell weiter verbessert haben.",0.9182999134063721
"For modeling these risks within our internal risk capital model, we distinguish level, trend and calamity risk.","Bei der Modellierung dieser Risiken in unserem internen Risikokapitalmodell unter- scheiden wir zwischen Sterblichkeitsniveau, Trend und Kalamitätsrisiko.",0.8738892078399658
"Operational risks do not include strategic risk and reputational risks, which are excluded in accordance with the requirements of Solvency II and Basel II.",In den operationalen Risiken sind weder die strategi- schen noch die Reputationsrisiken enthalten; diese wurden im Einklang mit den Anforderungen von Solvency II und Basel II ausgeschlossen.,0.9169949889183044
Internal business risk capital for the Asset Management segment remained to be the highest Group-diversified figure compared with other segments.,Das interne Geschäftsrisikokapital für das Asset Management bleibt am höchsten im Vergleich zu den anderen Segmenten.,0.8675558567047119
"As a result, the internal risk capital requirements for the Asset Management segment only reflect business risk.","Daraus ergibt sich, dass die internen Risikokapitalanforde- rungen für das Asset Management nur Geschäftsrisiken ab- bilden.",0.8745359778404236
There are certain risks that cannot be fully quantified across the Group using our internal risk capital model.,"Es gibt bestimmte Risiken, die für die Verwendung in unse- rem internen Risikokapitalmodell nicht hinreichend quan- tifiziert werden können.",0.8501318693161011
"For these risks, we also pursue a systematic approach with respect to identification, analysis, assessment and monitoring.","Um diese Risiken zu identifizieren, zu analysieren, zu bewerten und zu überwachen, verfolgen wir einen systematischen Risikobewertungsansatz.",0.8678025007247925
"The most important of these other risks include liquidity, reputational and strategic risk.","Zu den wichtigsten dieser sonstigen Risiken zäh- len das Liquiditäts-, das Reputations- und das strategische Risiko.",0.9082217216491699
"On the Group level, liquidity risks arise mainly from capital requirements of subsidiaries and necessary refinancing of expiring strategic financial liabilities.","Im Segment Corporate entstehen Liquiditätsrisiken vornehm- lich aus Kapitalanforderungen der Tochtergesellschaften und aus der Notwendigkeit, fällig werdende strategische Finanzierungsverbindlichkeiten zu refinanzieren.",0.8584170341491699
The liquidity position of Allianz SE is monitored on a daily basis and reported to the Board of Management regularly.,Die Liqui- ditätsposition der Allianz SE wird täglich überwacht und dem Vorstand regelmäßig vorgelegt.,0.864067792892456
We employ actuarial methods for estimating our liabilities arising from insurance contracts.,Wir wen- den versicherungsmathematische Methoden zur Schätzung unserer Verbindlichkeiten aus Versicherungsverträgen an.,0.903706967830658
Liquidity risk monitoring includes a reporting process for limit breaches and provisions for emergency planning.,Die Über- wachung des Liquiditätsrisikos umfasst einen Berichtspro- zess zur Begrenzung von Verstößen und Rückstellungen für die Notfallplanung.,0.8550084233283997
Limits on liquidity gaps are established to manage short-term liquidity risk.,Anhand festge- legter Beschränkungen für Liquiditätsdeckungslücken wird das kurzfristige Liquiditätsrisiko gesteuert.,0.8750763535499573
"Reputational risk is the risk of direct loss or loss in future business caused by a decline in the reputation of the Allianz Group or one or more of its specific operating entities from the perspective of its stakeholders – shareholders, custom- ers, staff, business partners or the general public.","Das Reputationsrisiko ist das Risiko eines direkten Verlustes oder eines Verlustes an zukünftigem Geschäftsvorlumen, das aus einem Ansehensverlust der Allianz Gruppe insge- samt oder einer oder mehrerer ihrer Gesellschaften bei Anspruchsberechtigten, Aktionären, Kunden, Mitarbeitern, Geschäftspartnern oder der Öffentlichkeit erwächst.",0.8629921674728394
"On the basis of this evalua- tion, Group Risk creates an overview of local and global risks which also includes reputational risks, analyses the risk profile of the Allianz Group and regularly informs manage- ment about the current situation.","Auf dieser Grundlage erstellt Group Risk einen Über- blick über die lokalen und globalen Risiken einschließlich der Reputationsrisiken, analysiert das Risikoprofil der Allianz Gruppe und informiert die Geschäftsleitung regelmäßig über den Stand der Dinge.",0.8945838809013367
"Strategic risk is the risk of an unexpected negative change in the company value, arising from the adverse effect of management decisions on both business strategies and their implementation.","Das strategische Risiko ist das Risiko einer unerwarteten nachteiligen Veränderung im Unternehmenswert, die da- durch entsteht, dass Managemententscheidungen über die Geschäftsstrategie oder deren Umsetzung negative Folgen haben.",0.9220220446586609
We plan to continue to strengthen our risk management framework and systems in 2008.,"Wir planen, unser Risikomanagement und die dafür benö- tigten Systeme 2008 weiter auszubauen.",0.8562161326408386
"Once fully operational, this platform will allow for efficient and auditable processes and enhanced capabilities to analyze, aggregate and manage risks across the Group.","Diese Plattform wird, sobald sie voll funktionsfähig ist, effiziente und überprüfbare Prozesse unterstützen und erweiterte Kapazitäten bieten, mit denen die Risiken des Konzerns auf allen Ebenen analysiert, zusammengefasst und gesteuert werden können.",0.865608274936676
"In early 2008, we introduced our enhanced internal risk capital model for the purpose of quarterly risk reporting and risk related-performance measurement EVA in the Life/ Health segment.","Anfang 2008 führten wir in der Lebens- und Krankenversi- cherung unser erweitertes internes Risikokapitalmodell ein, über das vierteljährlich der Risikostand und risikobezogene EVA-Leistungen gemessen werden können.",0.8550914525985718
"Furthermore, we participate in the Quantita- tive Impact Studies and give technical advice, for instance, through the Chief Risk Officer Forum, which is comprised of the Chief Risk Officers of the major European insurance companies and financial conglomerates.","Des Weiteren nehmen wir an den Quantitative Impact Studies teil und vermitteln technische Hilfe, zum Beispiel über das Chief Risk Officer Forum, das sich aus den Chief Risk Officers der größten europäischen Versicherungsgesellschaften und Finanzkonglomerate zusammensetzt.",0.9391075968742371
"t r o p e R t n e m e g a n a M p u o r G Founded in 1890 and with 117 years of experience in the financial services industry, the Allianz Group is committed to providing financial security to a broad base of customers ranging from private individuals to large multinational corporations.","t h c i r e b e g a l n r e z n o K Die Allianz Gruppe, gegründet 1890, verfügt über 117 Jahre Erfahrung in der Finanz- dienstleistungsbranche und bietet ihren Kunden, vom Privatkunden bis hin zu internationalen Großunternehmen, finanzielle Sicherheit an.",0.8777533173561096
"Increasingly, we distribute our insurance products in coop- eration with car manufacturers and dealers in Europe and Asia-Pacific and also have direct distribution operations in Central Europe, India and Australia.","Neben der zuneh- menden direkten Zusammenarbeit mit Autoherstellern und -händlern in Europa und im asiatisch-pazifischen Raum umfasst der Direktvertrieb von Allianz Versicherungen auch Unternehmen in Mitteleuropa, Indien und Australien.",0.8639315962791443
(or “GDV“) in 2007.,(GDV) 2007.,0.8835789561271667
Business model of Dresdner Bank Dresdner Bank Corporate Functions Private & Corporate Clients Investment Banking Business Services The Private & Corporate Clients division offers integrated financial solutions for private and corporate clients.,"Die Dresdner Bank legt ihren Schwerpunkt auf die finanziel- len Bedürfnisse von Privat- und Geschäftskunden sowie von Großunternehmen und institutionellen Kunden gemäß dem folgenden Geschäftsmodell: Dresdner Bank Corporate Functions Private & Corporate Clients Investment Banking Business Services Der Unternehmensbereich Private & Corporate Clients bietet integrierte Finanzlösungen für Privat- und Firmen- kunden, die durch spezialisierte Einheiten zur Verfügung gestellt werden.",0.8737092614173889
"The Investment Banking division, known as Dresdner Klein- wort, focuses on German and multinational groups, financial investors and institutions requiring access to the capital markets and to global banking services.","Der Unternehmensbereich Investment Banking – Dresdner Kleinwort – konzentriert sich auf deutsche und multinatio- nale Konzerne, Finanzinvestoren und Institutionen, die Zu- gang zu Kapitalmärkten und globalen Bankdienstleistungen wünschen.",0.9059118628501892
"Our institutional customers include corporate and public pension funds, insurance and other financial services companies, governments and chari- ties, and financial advisors.","Zu unseren institutionelle Kunden gehören Pensions- fonds, Versicherungsunternehmen und andere Finanz- dienstleister, Regierungen, Stiftungen und Finanzberater.",0.916161060333252
The Corporate segment also includes the Group’s alternative investments coordinated by Allianz Alternative Assets Holding GmbH.,"Das Corporate Segment umfasst zudem die durch die Allianz Gruppe getätigten alternativen Investments, die durch die Allianz Alternative Assets Holding GmbH koordiniert werden.",0.9585233330726624
"Since January 1, 2008, the Board of Management includes a new Chief Operating Officer’s division.",Januar 2008 umfasst der Vorstand auch die neue Aufgabe des Chief Operating Officer.,0.8689475655555725
"As of the same date, the NAFTA Markets division was integrated into Anglo Broker Markets / Global Lines.",Zum selben Zeitpunkt wurde NAFTA Markets in Anglo Broker Markets/Global Lines integriert.,0.9283854961395264
"On April 27, 2007 the French stock market authority, the Autorité des Marchés Financiers (“AMF”) announced, that following the closing of the tender offer for the outstanding shares of AGF, Allianz SE (directly and indirectly through its subsidiary Allianz Holding France SAS) held 178,030,698 AGF shares representing 92.18 % of AGF’s share capital and voting rights.","April 2007 kündigte die französische Finanzmarktauf- sicht Autorité des Marchés Financiers (AMF) an, dass nach Abschluss des Übernahmeangebots für die restlichen AGF- Aktien die Allianz SE (direkt und indirekt über ihre Tochter- gesellschaft Allianz Holding France SAS) 178 030 698 AGF- Aktien hielt, die 92,18 Prozent des Aktienkapitals und der Stimmrechte der AGF entsprechen.",0.8765663504600525
"Additionally, AGF’s minority shareholders also received the 2006 AGF dividend of € 4.25 per share.","Darüber hinaus erhielten die Minderheitsaktionä- re der AGF die Dividende für das Jahr 2006 in Höhe von 4,25 Euro je AGF-Aktie.",0.9317886233329773
"As a result, the AGF shares are no longer listed on the Paris stock exchange Euronext.",Die AGF-Aktie wird daher nicht länger an der Pariser Börse Euronext notiert.,0.8730409741401672
"Concurrent with the AGF transaction, and in order to provide the share component of the consideration to AGF share- holders, Allianz completed a capital increase involving the issuance of approximately 16.97 million new Allianz SE shares.","Gleichzeitig mit der AGF-Transaktion und um die Aktien für die AGF-Aktionäre bereitzustellen, führte die Allianz eine Kapitalerhöhung durch, in deren Rahmen rund 16,97 Millio- nen neue Allianz SE Aktien ausgegeben wurden.",0.8759803175926208
"On February 21, 2007 Sistema and Allianz signed a share purchase agreement, whereby Allianz became a major share- holder of ROSNO Group, one of the four leading insurance companies in Russia.","Februar 2007 wurde eine Kaufvereinbarung zwis- chen Sistema und Allianz unterzeichnet, wodurch Allianz Haupt-anteilseigner der ROSNO-Gruppe wurde, einer der vier führenden Versicherungsgesellschaften Russlands.",0.9178581833839417
"With this acqui- sition, we expanded our number one position in Central and Eastern Europe and will become by far the most impor- tant foreign majority owner of an insurance company in our strategic market Russia.",Mit dieser Akquisi- tion haben wir unsere Position als die Nummer eins in Zentral- und Osteuropa weiter ausgebaut und werden der mit Abstand wichtigste ausländische Mehrheitseigentümer einer Versicherung in dem für uns strategisch wichtigen Markt Russland werden.,0.9054864048957825
"This process is part of our ongoing effort to simplify structures and reduce complexity within the Allianz Group, enabling us to react to changes in our markets with greater speed, focus and flexibility.","Dieser Prozess gehört zu den laufenden Anstrengungen, un- sere Strukturen zu vereinfachen und die Komplexität inner- halb des Allianz Konzerns zu reduzieren; dies soll uns in die Lage versetzen, auf Marktveränderungen mit größerer Geschwindigkeit, Konzentration und Flexibilität zu reagieren.",0.8675816655158997
This pro- cess was already started in 2006 and was further implemented in 2007 according to schedule.,Mit die- sem Prozess wurde bereits in 2006 begonnen und in 2007 planmäßig fortgesetzt.,0.85191810131073
In the course of 2007 the Allianz north-east service region tested the functionality of the new business model in a pilot phase.,Im Laufe des Jahres 2007 wurde in der Region Nord-Ost die Funktionalität des neuen Geschäfts- modells in einer Pilotphase getestet.,0.9054079651832581
"In 2008, the remain- ing three areas will also be reorganized.","Im Jahr 2008 werden auch die verbleibenden drei Regionen, in den Reorganisa- tionsprozess eingebunden.",0.8751853704452515
Whereby capital charges are defined as our capital multiplied with our cost of capital.,"Kapitalkosten sind hierbei definiert als unser Kapital, multipliziert mit dem Kapitalkostensatz.",0.8559533953666687
normalized profit EVA® capital capital charges cost of capital (%) To get the normalized profit we minimize the impact of equity market fluctuations by basing our calculations on “normalized” long-term average returns.,"normalisierter Gewinn EVA® Kapital Kapitalkosten Kapitalkosten- satz (%) Zur Ermittlung des normalisierten Gewinnes verringern wir den Einfluss von Kapitalmarktschwankungen auf das Ergebnis, indem wir die realen Kapitalanlageerträge durch langfristige Durchschnittserträge ersetzen und damit „normalisieren“.",0.8734668493270874
All Allianz Group companies are responsible for generating a return on their risk capital that covers at least their cost of capital.,"Alle Unternehmen der Allianz Gruppe sind gefordert, auf ihr Risikokapital eine Rendite zu erwirtschaften, die mindestens die Kapitalkosten deckt.",0.8665003180503845
For that reason we now have unified global talent management.,Deshalb gibt es jetzt ein global einheit- liches Talentmanagement.,0.8951880931854248
The Allianz Group Management Institute (AMI Group) program was geared towards the new responsibilities.,Das Programm des Allianz Group Management Institutes (AMI Group) wurde auf die neuen Aufgaben ausgerichtet.,0.9080703854560852
"These are promoted not least by the engagement of top-class business schools, which are involved in designing our talent programs or conduct their own programs in-house.","Diese werden nicht zuletzt durch die Ver- pflichtung hochkarätiger Business Schools gefördert, die an der Gestaltung unserer Talentprogramme mitwirken oder eigene Programme bei uns durchführen.",0.8514292240142822
They manage major projects aimed particularly at improving customer orientation and process efficiency.,"Sie leiten maßgebliche Projekte, die insbesondere Kundenorientierung und Prozesseffizienz verbessern.",0.9139062762260437
Those with the most OPEX experience are employed increasingly in change management.,"Die- jenigen unter ihnen, die über die größte OPEX-Erfahrung verfügen, werden vermehrt im Änderungsmanagement eingesetzt.",0.8893009424209595
"More than 2,000 employees have now com- pleted the first stage of OPEX training and almost 500 more have reached the master level “black belt“.",Inzwischen absolvierten über 2000 Mitarbeiter die erste Stufe des OPEX-Trainings und fast 500 weitere die Meisterausbildung zum „Blackbelt“.,0.925916314125061
"We promote teamwork among employees from different backgrounds, ages, genders and levels of experience.","Wir fördern die Zusammenarbeit von Mitarbeitern unterschied- licher Prägung, verschiedenen Alters, Geschlechts und Erfahrungshorizonts.",0.8797916173934937
"How is our leadership culture experienced in practice, and what can we improve to make continuous progress?","Wie wird unsere Führungskultur gelebt, und was können wir verbessern, um uns kontinuierlich weiter zu steigern?",0.8712844848632812
"Pointers are provided by our Leadership Culture Survey, an annual survey of more than 6,000 of our managers in 65 Group companies.","Darüber gibt unser Leadership Culture Survey Auskunft, eine jährliche Befragung von mehr als 6000 unserer Füh- rungskräfte in 65 Gruppengesellschaften.",0.9145630598068237
In 2007 it was conducted for the fifth time.,Sie wurde 2007 zum fünften Mal durchgeführt.,0.8547201752662659
"The high response rate, unchanged at 84 %, is an indicator that our leadership values are perceived as being important and our management is committed to the company and its objectives.","Die unverändert hohe Betei- ligungsquote von 84 Prozent ist ein Indiz dafür, dass unsere Leadership Values als wichtig wahrgenommen werden und unser Management sich für das Unternehmen und seine Ziele engagiert.",0.9217340350151062
"We follow a similar procedure with the results of our em- ployee surveys, which were conducted in 18 subsidiaries together with the Leadership Culture Survey in 2007.","Ähnlich verfahren wir mit den Ergebnissen unserer Mitar- beiterbefragungen, die 2007 in 18 Tochterunternehmen gemeinsam mit dem Leadership Culture Survey durchge- führt wurden.",0.9474372863769531
"The results indi- cate marked strengths such as a high degree of mutual trust, something that is crucial to the imminent changes.","Die Ergebnisse weisen ausgesprochene Stärken aus, etwa ein hohes Maß wechselseitigen Vertrauens, das wichtig ist für die anste- henden Änderungen.",0.8783239722251892
"The Group Equity Incentive Program, an important element in our management pay structure, was again set up in 2007.","Das Group-Equity-Incentive-Program, ein wichtiges Element unserer Managementvergütung, wurde 2007 abermals aufgelegt.",0.8747857213020325
"A total of some 800 of our top managers and those who, based on outstanding performance, may in future be pro- moted to top management, participate in this program.","Insgesamt rund 800 unserer Top-Manager sowie Führungskräfte, die aufgrund ihrer herausragenden Leis- tungen künftig in das Top-Management aufrücken könnten, partizipieren an diesem Programm.",0.9002310037612915
Total payments made by the Group to its employees world- wide in 2007 amounted to € 9.7 (10.2) billion.,"Die Summe aller Leistungen, die unsere Gruppe im Jahr 2007 weltweit an ihre Mitarbeiter auszahlte, betrug 9,7 (10,2) Milliarden Euro.",0.9022453427314758
It replaced the previous Allianz European works council and has 39 members from 26 European countries.,Er ersetzt den bisherigen europäischen Betriebsrat der Allianz und hat 39 Mitglieder aus 26 europäischen Ländern.,0.8930744528770447
"The other committee members come from the UK, Italy and the Netherlands.","Die weiteren Ausschussmitglieder stammen aus Großbritannien, Italien und den Niederlanden.",0.9477502703666687
We do this through adopting a dual approach.,Dabei verfolgen wir einen doppelten Ansatz.,0.8705923557281494
One in three European sustainability funds has a holding in our shares.,Unsere Aktie wird von jedem dritten europäischen Nachhaltigkeitsfonds ge- führt.,0.8719066977500916
"In 2006 Allianz launched an eco- fund investing in renewable energy, which has now grown to more than € 2 billion.","2006 emittierte die Allianz einen Ökofonds, der in erneuerbare Energien investiert und inzwischen auf über 2 Milliarden Euro ge- wachsen ist.",0.9256700873374939
"We invest in Italian and German wind farms, and in the year under review we established Allianz Climate Solutions GmbH to coordinate the develop- ment of climate-related products within Allianz and pro- mote this development efficiently.","Wir investieren in italienische und deutsche Windparks und gründeten im Berichtsjahr die Allianz Climate Solutions GmbH, um die Entwicklung klimarele- vanter Produkte in der Allianz zu koordinieren und effizient voranzutreiben.",0.8995506763458252
Allianz has been subscribing to the Carbon Disclosure Project (www.cdproject.net) each year since 2002.,Seit 2002 unterzeichnet die Allianz jährlich das Carbon Disclosure Project (www.cdproject.net).,0.958640456199646
"We are involved in international climate initiatives, including the financial initiative of the UN‘s environmental programme.","Wir beteiligen uns an internationalen Klimainitiativen, darunter der Finanzinitiative des Umweltprogramms der Vereinten Nationen.",0.8952808380126953
Our studies on demographic trends assess the relevant risks and opportunities arising for our customers and Allianz.,"Unsere Studien zu demographischen Trends bewerten Risi- ken und Chancen, die sich daraus für unsere Kunden und die Allianz ergeben.",0.9210330247879028
"We are responding to this challenge in per- sonnel management and in product development, and are advising our customers comprehensively.",Auf diese Herausforderung stellen wir uns beim Personalmanagement und in der Produktentwicklung ein und beraten unsere Kunden umfassend.,0.8838455080986023
"In 2007 we gained more than 250,000 customers in India, Indonesia and Egypt with this product.","2007 gewannen wir mit diesem Angebot mehr als 250 000 Kunden in Indien, Indonesien und Ägypten.",0.8965380191802979
Please see our Sustainability Report: www.allianz.com/ sustainability for further information on this issue and our Knowledge platform: http://knowledge.allianz.com.,Weitere Informationen zum Thema finden sich in unserem Nachhaltigkeitsbericht: www.allianz.com/nachhaltigkeit und unserer Wissensplattform: http://knowledge.allianz.,0.8742736577987671
"We operate in the German market mainly through our insurance companies Allianz Versicherungs-Aktiengesellschaft (“Allianz Sach”), Allianz Lebensversicherungs-Aktiengesellschaft (“Allianz Leben”) and Allianz Private Krankenversicherungs-Aktiengesell- schaft (“Allianz Private Kranken”).","Im deutschen Markt sind wir hauptsächlich über unsere operativen Einheiten Allianz Versicherungs-Aktiengesellschaft (Allianz Sach), Allianz Lebensversicherungs-Aktiengesellschaft (Allianz Leben) und Allianz Private Krankenversicherungs-Aktiengesell- schaft (Allianz Private Kranken) vertreten.",0.9599419832229614
"All entities are organized under the umbrella of the holding company Allianz Deutschland AG.3) At the end of 2007, Allianz Deutschland AG had a total of 19.8 million customers.","Alle Einheiten sind unter dem Dach der Holding-Gesellschaft Allianz Deutschland AG organisiert.3) Zum Jahresende 2007 zählte die Allianz Deutschland AG 19,8 Millionen Kunden.",0.9052338600158691
In addition we distribute products from Dresdner Bank and Allianz Global Investors Germany.,Darüber hinaus vertreiben wir Produkte der Dresdner Bank und der Allianz Global Investors Deutschland.,0.9404727220535278
"Allianz Group Annual Report 2007 Group Management Report In order to strengthen our market position, we will further de- velop our customer-focused organization and aim to provide our clients with more integrated products for every stage of their lives.","Geschäftsbericht Allianz Gruppe 2007 Konzernlagebericht Um unsere Marktposition zu stärken, werden wir weiter unsere kundenfokussierte Organisation ausbauen und beabsichtigen, unseren Kunden weitere spartenübergreifende Produkte für jeden Abschnitt ihres Lebens bereitzustellen.",0.8523573875427246
"Furthermore, we market our products through AGF Banque.",Darüber hinaus vermarkten wir unsere Produkte auch über die AGF Banque.,0.9710947871208191
We sell our products through traditional and direct sales channels as well as via our joint-venture Credit RAS.,"Wir verkaufen unsere Produkte über traditionelle Vertriebskanäle, das Internet und über unser Joint-Venture Credit RAS.",0.8574833273887634
t r o p e R t n e m e g a n a M p u o r G Group Management Report Allianz Group Annual Report 2007 United Kingdom We serve the market in the United Kingdom primarily through our subsidiary Allianz Insurance plc.,t h c i r e b e g a l n r e z n o Konzernlagebericht Geschäftsbericht Allianz Gruppe 2007 Großbritannien Den britischen Markt bearbeiten wir vornehmlich über Allianz Insurance plc.,0.8723455667495728
(formerly Allianz Cornhill Insurance plc.).,(vormals Allianz Cornhill Insurance plc.).,0.9867719411849976
Allianz Risk Transfer AG offers conventional reinsurance and a variety of alternative risk transfer products.,Allianz Risk Transfer AG bietet konventionelle Rückversicherungen und Alternative Risikotransferprodukte an.,0.9431345462799072
The larger life insurance markets in our Western and Southern European region are mature and provide only limited growth opportunities.,Die größeren Lebensversicherungsmärkte in der Region West- und Südeuropa sind weitgehend gesättigt und bieten für die Zukunft nur begrenzte Wachstumschancen.,0.886689305305481
t r o p e R t n e m e g a n a M p u o r G Group Management Report Allianz Group Annual Report 2007 Our presence in “New Europe” dates back to the acquisition of the Hungarian state-run insurance company Hungaria Biztosito in 1989.,t h c i r e b e g a l n r e z n o Konzernlagebericht Geschäftsbericht Allianz Gruppe 2007 Unsere Präsenz in New Europe begann mit der Akquisition der ungarischen staatlichen Versicherungsgesellschaft Hungária Biztositó im Jahr 1989.,0.8702201843261719
1) Further information is available at www.allianz.com 2) Source: Own estimate based on published statistics from regulatory bodies and insurance associations.,1) Weitere Informationen finden sich auf unseren Internetseiten www.allianz.com 2) Quelle: eigene Schätzungen auf der Basis veröffentlichter Statistiken von Auf- sichtsbehörden und Versicherungsverbänden – 21.,0.8530755639076233
"Our Hungarian insurer, Allianz Hungária Biztositó Rt., is trans- forming into an integrated financial services provider operating under an “assurbanking” model.","Unser ungari- scher Versicherer, Allianz Hungária Biztositó Rt., entwickelt sich zu einem integrierten Finanzdienstleister und folgt darin dem Assurbanking-Geschäftsmodell.",0.8950607180595398
"In anticipation of the expected growth, we continue to strengthen our sales capacity and product range.","Um vom erwarteten Wachstum bestmöglich zu profitieren, verstärken wir ständig unsere Vertriebskapazität und unser Produktangebot.",0.8576034307479858
"Allianz has been present in the region since 1917, when we began providing fire and marine insurance in the coastal cities of China.","Die Allianz ist in dieser Region seit 1917 vertreten, als sie mit dem Angebot von Feuer- und Seefahrts- versicherungen in den chinesischen Küstenstädten begann.",0.8763827681541443
"With more than 13,000 staff, Allianz serves over 18.5 million customers in the region.","Mit mehr als 13 000 Mitarbeitern betreut die Allianz in dieser Region über 18,5 Millionen Kunden.",0.9465451240539551
The majority of our life/health business in this region is conduct- ed in South Korea through Allianz Life Insurance Co. Ltd. (Allianz Life Korea) and in Taiwan through Allianz Taiwan Life Insurance Company.,Der Großteil unseres Lebens- und Krankenversicherungsgeschäfts in dieser Region wird in Südkorea durch die Allianz Life Insurance Co. Ltd. (Allianz Life Korea) und in Taiwan durch die Allianz Taiwan Life Insurance Company (Allianz Taiwan Life) erwirtschaftet.,0.9600160121917725
"Allianz Group Annual Report 2007 Group Management Report Segments Countries/Key markets Management Business Division Africa Europe II Australia Anglo Broker Markets China Growth Markets Hong Kong Growth Markets Indonesia Growth Markets India Growth Markets Japan Growth Markets Malaysia Growth Markets Middle East Europe II Singapore Growth Markets South Korea Growth Markets Taiwan Growth Markets Thailand Growth Markets Overview Property-Casualty Life/Health Banking Asset Management We offer a full suite of products through our distribution network of approximately 320,000 agents in the region.","Geschäftsbericht Allianz Gruppe 2007 Konzernlagebericht Länder/Schlüsselmärkte Management Business Division Überblick Afrika Europe II Australien Anglo Broker Markets China Growth Markets Hongkong Growth Markets Indien Growth Markets Indonesien Growth Markets Japan Growth Markets Malaysia Growth Markets Mittlerer Osten Europe II Singapur Growth Markets Südkorea Growth Markets Taiwan Growth Markets Thailand Growth Markets Schaden- und Unfallversicherung Lebens- und Krankenversicherung Bankgeschäft Asset Management In der Region bietet unser Vertriebsnetz, das ungefähr 320 000 Vertreter umfasst, die vollständige Produktpalette an.",0.8972554206848145
China and India are strategic growth markets for Allianz.,China und Indien stellen für die Allianz strategische Wachstums- märkte dar.,0.9442806243896484
"Due to the interest rate risk and a favorable equity market in South Korea, Allianz Life Korea has increasingly shifted its focus to variable and equity-indexed products.","Wegen des Zins- risikos und weil in Südkorea die Aussichten am Aktienmarkt günstig sind, konzentriert sich Allianz Life Korea zunehmend auf variable und aktienindexierte Produkte.",0.8905844688415527
Our Life and annuity business is operated through Allianz Life Insurance Company of North America (Allianz Life US).,Das Lebens- und Rentenversicherungsgeschäft wird durch die Allianz Life Insurance Company of North America (Allianz Life US) betrieben.,0.9247229099273682
"Through our subsidiary Euler Hermes, the global leader in credit insurance, we underwrite credit insurance in major markets around the world.3) Allianz Global Corporate & Specialty primarily serves as the Allianz Group’s international corporate insurance business.","Das Kreditversicherungsgeschäft betreiben wir auf den wichtigsten Märkten weltweit über Euler Hermes, den globalen Marktführer.3) Allianz Global Corporate & Specialty (AGCS) ist unser Industrie- versicherer für internationale Kunden.",0.8931998014450073
